COUNTRY CODE	IBA CODE	IBA NAME
"IE"	"BIRDLIFE_588"	"Shannon and Fergus Estuaries"
"IE"	"BIRDLIFE_674"	"Sheeps Head and Mizen Head peninsulas"
"IE"	"BIRDLIFE_614"	"Skerries Islands"
"IE"	"BIRDLIFE_27156"	"Slieve Aughty Mountains"
"IE"	"BIRDLIFE_27164"	"Slieve Beagh"
"IE"	"BIRDLIFE_27175"	"Sligo and Leitrim uplands"
"IE"	"BIRDLIFE_27157"	"Stacks to Mullaghareirk Mountains, West Limerick and Mount Eagle"
"IE"	"BIRDLIFE_568"	"Stags of Broadhaven"
"IE"	"BIRDLIFE_610"	"Tacumshin lake"
"IE"	"BIRDLIFE_608"	"The Cull and Killag"
"IE"	"BIRDLIFE_595"	"The Skelligs: Great Skellig and Little Skellig"
"IE"	"BIRDLIFE_550"	"Tory Island"
"IE"	"BIRDLIFE_591"	"Tralee Bay and Barrow Harbour"
"IE"	"BIRDLIFE_605"	"Tramore Backstrand"
"IE"	"BIRDLIFE_545"	"Trawbreaga Bay"
"IE"	"BIRDLIFE_27333"	"West Clare Uplands"
"IE"	"BIRDLIFE_675"	"West Donegal coast"
"IE"	"BIRDLIFE_612"	"Wexford Harbour and Slobs"
"IE"	"BIRDLIFE_634"	"Wicklow Mountains"
"IL"	"BIRDLIFE_8174"	"Carmel coast"
"IL"	"BIRDLIFE_8184"	"Cliffs of Zin and the Negev highlands"
"IL"	"BIRDLIFE_8176"	"Hefer valley"
"IL"	"BIRDLIFE_8169"	"Hula valley"
"IL"	"BIRDLIFE_8180"	"Jerusalem (west)"
"IL"	"BIRDLIFE_8175"	"Jezre'el, Harod and Bet She'an valleys"
"IL"	"BIRDLIFE_8181"	"Judean desert"
"IL"	"BIRDLIFE_8179"	"Judean foothills"
"IL"	"BIRDLIFE_8172"	"Lake Kinneret and Kinerot"
"IL"	"BIRDLIFE_8183"	"Northern Arava valley"
"IL"	"BIRDLIFE_8177"	"Northern lower Jordan valley"
"IL"	"BIRDLIFE_8173"	"Ramot Menashe"
"IL"	"BIRDLIFE_8185"	"Southern Arava valley and Elat mountains"
"IL"	"BIRDLIFE_8182"	"Western Negev"
"IL"	"BIRDLIFE_8171"	"Zevulun valley"
"IN"	"BIRDLIFE_46882"	"Achanakmar Wildlife Sanctuary and Maniyari Reservoir"
"IN"	"BIRDLIFE_24920"	"Achankovil Forest Division"
"IN"	"BIRDLIFE_18201"	"Adichunchunagiri Wildlife Sanctuary"
"IN"	"BIRDLIFE_18345"	"Alniya Dam"
"IN"	"BIRDLIFE_46944"	"Amangarh Reserve Forest"
"IN"	"BIRDLIFE_18238"	"Amarambalam Reserved Forest - Nilambur"
"IN"	"BIRDLIFE_24925"	"Amboli-Tilari Reserve Forest"
"IN"	"BIRDLIFE_18063"	"Amchang Hills"
"IN"	"BIRDLIFE_46906"	"Anamudi Shola National Park"
"IN"	"BIRDLIFE_18292"	"Ango or Anko Hills"
"IN"	"BIRDLIFE_18202"	"Anshi National Park"
"IN"	"BIRDLIFE_18236"	"Arabhithittu Wildlife Sanctuary"
"IN"	"BIRDLIFE_18239"	"Aralam Wildlife Sanctuary"
"IN"	"BIRDLIFE_18441"	"Asan Barrage"
"IN"	"BIRDLIFE_18442"	"Askot Wildlife Sanctuary and Goriganga Basin"
"IN"	"BIRDLIFE_18000"	"Austin Strait"
"IN"	"BIRDLIFE_46931"	"Badopal Lake"
"IN"	"BIRDLIFE_18368"	"Bagdarrah Closed Area"
"IN"	"BIRDLIFE_18343"	"Bahour Lake"
"IN"	"BIRDLIFE_18416"	"Bakhira Wildlife Sanctuary"
"IN"	"BIRDLIFE_18283"	"Balpakram Complex"
"IN"	"BIRDLIFE_18301"	"Bandhavgarh National Park"
"IN"	"BIRDLIFE_18203"	"Bandipur National Park"
"IN"	"BIRDLIFE_18145"	"Bandli Wildlife Sanctuary"
"IN"	"BIRDLIFE_18204"	"Bannerghatta National Park"
"IN"	"BIRDLIFE_18129"	"Banni Grassland and Chhari Dhand"
"IN"	"BIRDLIFE_46966"	"Barail Range forests"
"IN"	"BIRDLIFE_46873"	"Barail Wildlife Sanctuary"
"IN"	"BIRDLIFE_18001"	"Barangtang - Rafters Creek"
"IN"	"BIRDLIFE_18346"	"Bardha Dam"
"IN"	"BIRDLIFE_18302"	"Barna Reservoir"
"IN"	"BIRDLIFE_18065"	"Barnadi Wildlife Sanctuary"
"IN"	"BIRDLIFE_18120"	"Barnawapara Wildlife Sanctuary"
"IN"	"BIRDLIFE_18369"	"Barsey Rhododendron Sanctuary"
"IN"	"BIRDLIFE_18172"	"Basai wetlands"
"IN"	"BIRDLIFE_18066"	"Bauwwa Beel"
"IN"	"BIRDLIFE_18067"	"Behali Reserve Forest"
"IN"	"BIRDLIFE_30204"	"Beliyapani Island"
"IN"	"BIRDLIFE_18381"	"Berijam (Kodaikanal)"
"IN"	"BIRDLIFE_18205"	"Bhadra Wildlife Sanctuary"
"IN"	"BIRDLIFE_18125"	"Bhagwan Mahavir Wildlife Sanctuary (including Molem)"
"IN"	"BIRDLIFE_18130"	"Bhal area"
"IN"	"BIRDLIFE_31495"	"Bhashkarpara"
"IN"	"BIRDLIFE_18068"	"Bherjan-Borajan-Podumoni Wildlife Sanctuary"
"IN"	"BIRDLIFE_18263"	"Bhimashankar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18206"	"Bhimgad Forests"
"IN"	"BIRDLIFE_18173"	"Bhindawas Wildlife Sanctuary"
"IN"	"BIRDLIFE_18333"	"Bhitarkanika Wildlife Sanctuary and National Park"
"IN"	"BIRDLIFE_18303"	"Bhoj wetland"
"IN"	"BIRDLIFE_18382"	"Big Tank (Peria Kanmai) and Sakkarakotai Kanmai"
"IN"	"BIRDLIFE_18207"	"Biligiri Rangaswamy Temple Wildlife Sanctuary and Hills"
"IN"	"BIRDLIFE_18443"	"Binog Sanctuary - Bhadraj - Jharipani"
"IN"	"BIRDLIFE_18444"	"Binsar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18318"	"Blue Mountain (Phawngpui) National Park"
"IN"	"BIRDLIFE_24937"	"Bondla Wildlife Sanctuary"
"IN"	"BIRDLIFE_18069"	"Bordoibam-Bilmukh Bird Sanctuary"
"IN"	"BIRDLIFE_18070"	"Bordoloni - Sampora"
"IN"	"BIRDLIFE_18304"	"Bori Wildlife Sanctuary"
"IN"	"BIRDLIFE_18208"	"Brahmagiri Wildlife Sanctuary"
"IN"	"BIRDLIFE_18293"	"Bunning Wildlife Sanctuary"
"IN"	"BIRDLIFE_18264"	"Burnt Island (Bandra) Vengurla Rocks"
"IN"	"BIRDLIFE_18455"	"Buxa Tiger Reserve (National Park)"
"IN"	"BIRDLIFE_18384"	"Cairn Hill Reserve Forest (Nilgiri)"
"IN"	"BIRDLIFE_46907"	"Camel’s Hump Mountains"
"IN"	"BIRDLIFE_18002"	"Car Nicobar"
"IN"	"BIRDLIFE_18126"	"Carambolim Wetlands"
"IN"	"BIRDLIFE_18209"	"Cauvery Wildlife Sanctuary"
"IN"	"BIRDLIFE_46967"	"Chaglagaum - Denning"
"IN"	"BIRDLIFE_18146"	"Chail Wildlife Sanctuary"
"IN"	"BIRDLIFE_18003"	"Chainpur and Hanspuri"
"IN"	"BIRDLIFE_18071"	"Chakrashila Complex"
"IN"	"BIRDLIFE_18334"	"Chandaka - Dampara Wildlife Sanctuary"
"IN"	"BIRDLIFE_24942"	"Chandoli National Park"
"IN"	"BIRDLIFE_18072"	"Chandubi Lake and adjoining areas"
"IN"	"BIRDLIFE_18131"	"Charakla Saltworks"
"IN"	"BIRDLIFE_18109"	"Chaurs of North Bihar"
"IN"	"BIRDLIFE_18036"	"Chayang Tajo - Khenewa - Lada"
"IN"	"BIRDLIFE_18291"	"Cherapunjee: cliffs, gorges and sacred groves"
"IN"	"BIRDLIFE_18240"	"Chimmony Wildlife Sanctuary"
"IN"	"BIRDLIFE_18241"	"Chinnar Wildlife Sanctuary"
"IN"	"BIRDLIFE_46874"	"Chirang Reserve Forest"
"IN"	"BIRDLIFE_18385"	"Chitragudi and Kanjirankulam Bird Sanctuary"
"IN"	"BIRDLIFE_18147"	"Churdhar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18180"	"Chushul marshes"
"IN"	"BIRDLIFE_18445"	"Corbett Tiger Reserve"
"IN"	"BIRDLIFE_18019"	"Coringa Wildlife Sanctuary and Godavari estuary"
"IN"	"BIRDLIFE_18127"	"Cotigao Wildlife Sanctuary"
"IN"	"BIRDLIFE_18037"	"D'Ering Memorial Wildlife Sanctuary"
"IN"	"BIRDLIFE_18181"	"Dachigam National Park"
"IN"	"BIRDLIFE_46875"	"Dadara-Pasariya-Singimari"
"IN"	"BIRDLIFE_46925"	"Dailong Rongku Forest"
"IN"	"BIRDLIFE_46897"	"Dalma Wildlife Sanctuary"
"IN"	"BIRDLIFE_18319"	"Dampa Tiger Reserve"
"IN"	"BIRDLIFE_18110"	"Danapur cantonment area"
"IN"	"BIRDLIFE_18210"	"Dandeli Wildlife Sanctuary"
"IN"	"BIRDLIFE_18148"	"Daranghati Wildlife Sanctuary"
"IN"	"BIRDLIFE_18076"	"Deepor Beel Bird Sanctuary"
"IN"	"BIRDLIFE_18182"	"Dehra Gali (DKG) forest"
"IN"	"BIRDLIFE_24995"	"Deobali Jalah"
"IN"	"BIRDLIFE_18347"	"Desert National Park"
"IN"	"BIRDLIFE_46945"	"Dhanauri wetland"
"IN"	"BIRDLIFE_18074"	"Dhansiri Reserve Forest"
"IN"	"BIRDLIFE_18149"	"Dhauludhar Wildlife Sanctuary and McLeod Gunj"
"IN"	"BIRDLIFE_18038"	"Dibang Reserve Forest and adjacent areas"
"IN"	"BIRDLIFE_18039"	"Dibang Wildlife Sanctuary"
"IN"	"BIRDLIFE_18075"	"Dibru - Saikhowa Complex"
"IN"	"BIRDLIFE_18040"	"Dichu Reserve Forest"
"IN"	"BIRDLIFE_46892"	"Dighal wetland"
"IN"	"BIRDLIFE_18305"	"Dihaila Jheel and other wetlands"
"IN"	"BIRDLIFE_18348"	"Diyatra Closed Area"
"IN"	"BIRDLIFE_18370"	"Dombang Valley - Lachung - Lema - Tsungthang"
"IN"	"BIRDLIFE_46928"	"Doyang Reservoir and Pangti Forest"
"IN"	"BIRDLIFE_18417"	"Dudhwa National Park"
"IN"	"BIRDLIFE_18077"	"Dum Duma, Dangori and Kumsong Reserve Forests"
"IN"	"BIRDLIFE_18294"	"Dzuku Valley"
"IN"	"BIRDLIFE_46971"	"Eaglenest Wildlife Sanctuary"
"IN"	"BIRDLIFE_18078"	"East and North Karbi Anglong Wildlife Sanctuaries"
"IN"	"BIRDLIFE_18242"	"Eravikulam National Park"
"IN"	"BIRDLIFE_18324"	"Fakim Wildlife Sanctuary and Saramati area"
"IN"	"BIRDLIFE_18371"	"Fambong Lho Wildlife Sanctuary - Himalayan Zoological Park - Ratey Chu Reserve Forest"
"IN"	"BIRDLIFE_18456"	"Farakka Barrage and adjoining area"
"IN"	"BIRDLIFE_18132"	"Flamingo City"
"IN"	"BIRDLIFE_18150"	"Gamgul Siahbehi Wildlife Sanctuary"
"IN"	"BIRDLIFE_18306"	"Gandhi Sagar Wildlife Sanctuary and reservoir"
"IN"	"BIRDLIFE_18265"	"Gangapur Dam and grasslands"
"IN"	"BIRDLIFE_18454"	"Gangotri National Park"
"IN"	"BIRDLIFE_18079"	"Garampani, Nambor and Doigrung"
"IN"	"BIRDLIFE_18349"	"Gawana Arain, Mangaliyawas, Ramsar, Goyal, Ratakot, Badar"
"IN"	"BIRDLIFE_18200"	"Gharana Wetland Reserve"
"IN"	"BIRDLIFE_18307"	"Ghatigaon Bustard Sanctuary"
"IN"	"BIRDLIFE_18080"	"Gibbon (Hollongapar) Sanctuary"
"IN"	"BIRDLIFE_18133"	"Gir National Park and Wildlife Sanctuary"
"IN"	"BIRDLIFE_18151"	"Gobind Sagar and Naina Devi Wildlife Sanctuaries"
"IN"	"BIRDLIFE_18111"	"Gogabil Pakshi Vihar, Baghar Beel and Baldia Chaur"
"IN"	"BIRDLIFE_18121"	"Gomarda Wildlife Sanctuary"
"IN"	"BIRDLIFE_18457"	"Gorumara National Park"
"IN"	"BIRDLIFE_46890"	"Gosabara (Mokarsar) wetland complex"
"IN"	"BIRDLIFE_18386"	"Governor's Shola (Nilgiri)"
"IN"	"BIRDLIFE_18446"	"Govind National Park and Wildlife Sanctuary, Sandra, Kotinad and Singtur ranges (Tons forest division)"
"IN"	"BIRDLIFE_18387"	"Grass Hills"
"IN"	"BIRDLIFE_18152"	"Great Himalayan National Park"
"IN"	"BIRDLIFE_18004"	"Great Nicobar, Little Nicobar"
"IN"	"BIRDLIFE_18211"	"Gudavi Bird Sanctuary"
"IN"	"BIRDLIFE_18388"	"Gulf of Mannar Marine National Park"
"IN"	"BIRDLIFE_18183"	"Gulmarg Wildlife Sanctuary"
"IN"	"BIRDLIFE_18414"	"Gumti Wildlife Sanctuary"
"IN"	"BIRDLIFE_46883"	"Guru Ghasidas Tiger Reserve"
"IN"	"BIRDLIFE_18081"	"Habang"
"IN"	"BIRDLIFE_18308"	"Halali Reservoir"
"IN"	"BIRDLIFE_18212"	"Hampi and Daroji Bear Sanctuary"
"IN"	"BIRDLIFE_18185"	"Hanle Plains (Hanle River marshes)"
"IN"	"BIRDLIFE_18340"	"Harike Lake Bird Sanctuary"
"IN"	"BIRDLIFE_18418"	"Hastinapur Wildlife Sanctuary"
"IN"	"BIRDLIFE_46919"	"Hatnur Dam"
"IN"	"BIRDLIFE_49077"	"Hazaribagh Wildlife Sanctuary"
"IN"	"BIRDLIFE_46929"	"Heerakund Reservoir and Debrigarh Wildlife Sanctuary"
"IN"	"BIRDLIFE_18186"	"Hemis National Park"
"IN"	"BIRDLIFE_46901"	"Hesaraghatta Lake"
"IN"	"BIRDLIFE_18187"	"Hirapora Wildlife Sanctuary"
"IN"	"BIRDLIFE_18188"	"Hokarsar"
"IN"	"BIRDLIFE_18020"	"Horsley Hills"
"IN"	"BIRDLIFE_46902"	"Hoskote Kere"
"IN"	"BIRDLIFE_18266"	"INS - Shivaji and adjoining areas, Lonavla"
"IN"	"BIRDLIFE_18243"	"Idukki Wildlife Sanctuary"
"IN"	"BIRDLIFE_46893"	"Inderkilla National Park"
"IN"	"BIRDLIFE_18389"	"Indira Gandhi Wildlife Sanctuary and National Park"
"IN"	"BIRDLIFE_18122"	"Indravati National Park and Tiger Reserve"
"IN"	"BIRDLIFE_46964"	"Innerline (East) and Barak Reserve Forests"
"IN"	"BIRDLIFE_46876"	"Innerline (West) and Katakhal Reserve Forests"
"IN"	"BIRDLIFE_18325"	"Intaki National Park"
"IN"	"BIRDLIFE_18005"	"Interview Island Wildlife Sanctuary"
"IN"	"BIRDLIFE_18042"	"Itanagar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18267"	"Jaikwadi Wildlife Sanctuary"
"IN"	"BIRDLIFE_18350"	"Jaisamand Lake and Wildlife Sanctuary"
"IN"	"BIRDLIFE_18458"	"Jaldapara Wildlife Sanctuary"
"IN"	"BIRDLIFE_18083"	"Jamjing and Sengajan"
"IN"	"BIRDLIFE_18006"	"Jarawa Reserve (Middle Andaman and South Andaman)"
"IN"	"BIRDLIFE_18084"	"Jatinga"
"IN"	"BIRDLIFE_46932"	"Jawahar Sagar Sanctuary"
"IN"	"BIRDLIFE_18268"	"Jawaharlal Nehru Bustard Sanctuary"
"IN"	"BIRDLIFE_46933"	"Jawai Dam Leopard Conservation Reserve"
"IN"	"BIRDLIFE_46884"	"Jehanabad Administrative Area"
"IN"	"BIRDLIFE_18085"	"Jengdia Beel and Satgaon"
"IN"	"BIRDLIFE_18086"	"Jhanjimukh - Kokilamukh"
"IN"	"BIRDLIFE_46950"	"Jhilmil Jheel Conservation Reserve"
"IN"	"BIRDLIFE_18295"	"Jiri - Makru Wildlife Sanctuary"
"IN"	"BIRDLIFE_18213"	"Jogimatti Reserve Forest"
"IN"	"BIRDLIFE_46934"	"Jor Beer"
"IN"	"BIRDLIFE_46885"	"Kachhudah Lake and Mahananda River Course"
"IN"	"BIRDLIFE_18007"	"Kadakachang (Katakatchang)"
"IN"	"BIRDLIFE_18296"	"Kailam Wildlife Sanctuary"
"IN"	"BIRDLIFE_18153"	"Kais Wildlife Sanctuary"
"IN"	"BIRDLIFE_18134"	"Kaj Lake (Pipalava Bandharo)"
"IN"	"BIRDLIFE_46886"	"Kajra Dhar and Raniganj Protected Forest"
"IN"	"BIRDLIFE_18390"	"Kalakad-Mundanthurai Tiger Reserve"
"IN"	"BIRDLIFE_18154"	"Kalatop Khajjiar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18174"	"Kalesar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18391"	"Kaliveli Tank and Yeduyanthittu estuary"
"IN"	"BIRDLIFE_46868"	"Kamlang Wildlife Sanctuary and Reserve Forest"
"IN"	"BIRDLIFE_18155"	"Kanawar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18043"	"Kane Wildlife Sanctuary"
"IN"	"BIRDLIFE_18309"	"Kanha National Park"
"IN"	"BIRDLIFE_18341"	"Kanjli Lake"
"IN"	"BIRDLIFE_18392"	"Karaivetti Wildlife Sanctuary"
"IN"	"BIRDLIFE_18214"	"Karanji Tank"
"IN"	"BIRDLIFE_46920"	"Karnala Bird Sanctuary"
"IN"	"BIRDLIFE_18419"	"Katerniaghat Wildlife Sanctuary and Girijapur Barrage"
"IN"	"BIRDLIFE_18244"	"Kattampally"
"IN"	"BIRDLIFE_18021"	"Kaundinya Wildlife Sanctuary"
"IN"	"BIRDLIFE_18112"	"Kawar (Kabar) Lake Wildlife Sanctuary"
"IN"	"BIRDLIFE_18087"	"Kaziranga National Park"
"IN"	"BIRDLIFE_18447"	"Kedarnath Musk Deer Sanctuary and surrounding Reserve Forests"
"IN"	"BIRDLIFE_46926"	"Keibul Lamjao National Park"
"IN"	"BIRDLIFE_18215"	"Kemmangundi and Bababudan Hills"
"IN"	"BIRDLIFE_18216"	"Kemphole Reserve Forest"
"IN"	"BIRDLIFE_18351"	"Keoladeo National Park and Ajan Bande"
"IN"	"BIRDLIFE_46930"	"Keshopur Miani (or Chhamb) Community Reserve"
"IN"	"BIRDLIFE_18372"	"Khangchendzonga National Park and Biosphere Reserve"
"IN"	"BIRDLIFE_46935"	"Kharda Dam"
"IN"	"BIRDLIFE_18352"	"Khichan"
"IN"	"BIRDLIFE_18135"	"Khijadiya Lake and Bird Sanctuary"
"IN"	"BIRDLIFE_46894"	"Khirganga National Park"
"IN"	"BIRDLIFE_18326"	"Khonoma Nature Conservation and Tragopan Sanctuary"
"IN"	"BIRDLIFE_18156"	"Kibber Wildlife Sanctuary"
"IN"	"BIRDLIFE_18420"	"Kishanpur Wildlife Sanctuary"
"IN"	"BIRDLIFE_18189"	"Kistwar National Park"
"IN"	"BIRDLIFE_18217"	"Kokkare Bellur"
"IN"	"BIRDLIFE_18245"	"Kole Wetland"
"IN"	"BIRDLIFE_18022"	"Kolleru Lake Wildlife Sanctuary"
"IN"	"BIRDLIFE_18044"	"Koloriang - Sarli - Damin area"
"IN"	"BIRDLIFE_18246"	"Konni Reserve Forest"
"IN"	"BIRDLIFE_18247"	"Kottiyoor Reserve Forest"
"IN"	"BIRDLIFE_18269"	"Koyna Wildlife Sanctuary"
"IN"	"BIRDLIFE_18218"	"Krishnarajasagar Reservoir"
"IN"	"BIRDLIFE_46877"	"Krungming Reserve Forest, Khorongma & Kopili-Umrangsu Reservoirs"
"IN"	"BIRDLIFE_18088"	"Kuarbari Dalani"
"IN"	"BIRDLIFE_18421"	"Kudaiyya marshland"
"IN"	"BIRDLIFE_18219"	"Kudremukh National Park"
"IN"	"BIRDLIFE_18157"	"Kugti Wildlife Sanctuary"
"IN"	"BIRDLIFE_18220"	"Kukkarahalli Tank"
"IN"	"BIRDLIFE_18248"	"Kulahupuzha Reserved Forest"
"IN"	"BIRDLIFE_18459"	"Kulik (Raiganj) Bird Sanctuary"
"IN"	"BIRDLIFE_18395"	"Kullur Sandai Reservoir"
"IN"	"BIRDLIFE_18353"	"Kumbalgarh Wildlife Sanctuary"
"IN"	"BIRDLIFE_18393"	"Kunthangulam Bird Sanctuary"
"IN"	"BIRDLIFE_18221"	"Kunthur - Kallur Lakes"
"IN"	"BIRDLIFE_46908"	"Kurinjimala Wildlife Sanctuary"
"IN"	"BIRDLIFE_18422"	"Kurra Jheel"
"IN"	"BIRDLIFE_18113"	"Kurseala River Course and Diyara Floodplain"
"IN"	"BIRDLIFE_18114"	"Kusheshwarsthan"
"IN"	"BIRDLIFE_18373"	"Kyongnosla Alpine Sanctuary - Tsomgo - Tamze - Chola Complex"
"IN"	"BIRDLIFE_18190"	"Lachipora Wildlife Sanctuary"
"IN"	"BIRDLIFE_18423"	"Lagga - Bagga Reserve Forest"
"IN"	"BIRDLIFE_18424"	"Lakh-Bahosi Bird Sanctuary"
"IN"	"BIRDLIFE_46895"	"Lambri Forest (Banjar Forest Division)"
"IN"	"BIRDLIFE_18008"	"Landfall Island Wildlife Sanctuary"
"IN"	"BIRDLIFE_18089"	"Langting-Mupa Reserve Forest"
"IN"	"BIRDLIFE_18090"	"Laokhowa and Burhachapori Sanctuaries"
"IN"	"BIRDLIFE_18460"	"Lava - Neora Valley National Park"
"IN"	"BIRDLIFE_18320"	"Lengteng Wildlife Sanctuary"
"IN"	"BIRDLIFE_18374"	"Lhonak Valley"
"IN"	"BIRDLIFE_18191"	"Limbar Valley Wildlife Sanctuary"
"IN"	"BIRDLIFE_18222"	"Lingambudhi Lake and environs"
"IN"	"BIRDLIFE_18158"	"Lippa Asrang Wildlife Sanctuary"
"IN"	"BIRDLIFE_18009"	"Little Andaman"
"IN"	"BIRDLIFE_46963"	"Loktak Lake"
"IN"	"BIRDLIFE_18375"	"Lowland forests of South Sikkim (Melli-Baguwa-Kitam, Jorethang-Namchi, Sombarey)"
"IN"	"BIRDLIFE_49073"	"Lumding Reserve Forest"
"IN"	"BIRDLIFE_18310"	"Madhav National Park"
"IN"	"BIRDLIFE_18376"	"Maenam Wildlife Sanctuary - Tendong Reserve Forest"
"IN"	"BIRDLIFE_18223"	"Magadi and Shetikere Wetlands"
"IN"	"BIRDLIFE_18045"	"Magu Thingbu"
"IN"	"BIRDLIFE_46878"	"Maguri and Motapung Beels"
"IN"	"BIRDLIFE_18461"	"Mahananda Wildlife Sanctuary"
"IN"	"BIRDLIFE_18010"	"Mahatma Gandhi Marine National Park (Wandoor National Park)"
"IN"	"BIRDLIFE_46946"	"Mahaveer Swami Wildlife Sanctuary (Lalitpur)"
"IN"	"BIRDLIFE_46921"	"Mahendri Reserve Forest"
"IN"	"BIRDLIFE_18270"	"Mahul - Sewree Creek"
"IN"	"BIRDLIFE_18159"	"Majathal Wildlife Sanctuary"
"IN"	"BIRDLIFE_18092"	"Majuli"
"IN"	"BIRDLIFE_24973"	"Malayattur Reserve Forest"
"IN"	"BIRDLIFE_18046"	"Manabum and Tengapani Reserve Forests"
"IN"	"BIRDLIFE_18160"	"Manali Wildlife Sanctuary"
"IN"	"BIRDLIFE_18093"	"Manas National Park"
"IN"	"BIRDLIFE_46869"	"Mandla Phudung"
"IN"	"BIRDLIFE_18336"	"Mangal Jodi"
"IN"	"BIRDLIFE_18023"	"Manjira Wildlife Sanctuary"
"IN"	"BIRDLIFE_46910"	"Mankulam Forest Division"
"IN"	"BIRDLIFE_46880"	"Marat Longri Wildlife Sanctuary"
"IN"	"BIRDLIFE_18136"	"Marine National Park and Wildlife Sanctuary"
"IN"	"BIRDLIFE_46911"	"Mathikettan Shola National Park"
"IN"	"BIRDLIFE_18284"	"Mawphlang Sacred Grove"
"IN"	"BIRDLIFE_46968"	"Mechuka - Tato"
"IN"	"BIRDLIFE_46938"	"Megamalai Mountains"
"IN"	"BIRDLIFE_18048"	"Mehao Wildlife Sanctuary"
"IN"	"BIRDLIFE_18271"	"Melghat Tiger Reserve"
"IN"	"BIRDLIFE_18224"	"Melkote Temple Wildlife Sanctuary"
"IN"	"BIRDLIFE_46936"	"Menar Lake"
"IN"	"BIRDLIFE_18128"	"Mhadei Wildlife Sanctuary and area"
"IN"	"BIRDLIFE_18192"	"Mirgund Jheel and Reserve"
"IN"	"BIRDLIFE_18115"	"Mokama Taal (Barah) Wetlands"
"IN"	"BIRDLIFE_46870"	"Monigong - Jorgging - Tuting"
"IN"	"BIRDLIFE_18049"	"Mouling National Park"
"IN"	"BIRDLIFE_18354"	"Mount Abu Wildlife Sanctuary"
"IN"	"BIRDLIFE_18011"	"Mount Diavalo and Cuthbert Bay"
"IN"	"BIRDLIFE_18012"	"Mount Harriet National Park"
"IN"	"BIRDLIFE_18327"	"Mount Paona"
"IN"	"BIRDLIFE_18328"	"Mount Zanibu"
"IN"	"BIRDLIFE_18329"	"Mount Ziphu"
"IN"	"BIRDLIFE_18396"	"Mudumalai National Park"
"IN"	"BIRDLIFE_18397"	"Mukurthi National Park (Nilgiris)"
"IN"	"BIRDLIFE_18321"	"Murlen National Park"
"IN"	"BIRDLIFE_46912"	"Muthikulam-Siruvani Reserve Forest"
"IN"	"BIRDLIFE_18050"	"Nacho - Limeking - Taksing - Majha"
"IN"	"BIRDLIFE_18398"	"Naduvattam"
"IN"	"BIRDLIFE_18051"	"Nafra - Lada area"
"IN"	"BIRDLIFE_18225"	"Nagarhole National Park"
"IN"	"BIRDLIFE_18116"	"Nagi Dam and Nakti Dam Bird Sanctuary"
"IN"	"BIRDLIFE_18272"	"Nagzira Wildlife Sanctuary"
"IN"	"BIRDLIFE_18335"	"Nalabana Bird Sanctuary (Chilika Lake)"
"IN"	"BIRDLIFE_18138"	"Naliya Grassland (Lala Bustard Wildlife Sanctuary)"
"IN"	"BIRDLIFE_18137"	"Nalsarovar Wildlife Sanctuary"
"IN"	"BIRDLIFE_46970"	"Namdapha National Park"
"IN"	"BIRDLIFE_18094"	"Nameri National Park"
"IN"	"BIRDLIFE_18053"	"Namsangmukh - Borduria"
"IN"	"BIRDLIFE_18448"	"Nanda Devi Biosphere Reserve"
"IN"	"BIRDLIFE_46952"	"Nandhour Wildlife Sanctuary"
"IN"	"BIRDLIFE_18226"	"Nandi Hills"
"IN"	"BIRDLIFE_18273"	"Nandur Madhmeshwar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18227"	"Narasambudhi Lake"
"IN"	"BIRDLIFE_18013"	"Narcondam Island Wildlife Sanctuary"
"IN"	"BIRDLIFE_18161"	"Nargu Wildlife Sanctuary"
"IN"	"BIRDLIFE_18425"	"Narora"
"IN"	"BIRDLIFE_18426"	"National Chambal Wildlife Sanctuary (Agra/Etawah)"
"IN"	"BIRDLIFE_18355"	"National Chambal Wildlife Sanctuary (Bundi/Kota)"
"IN"	"BIRDLIFE_18274"	"Navegaon National Park"
"IN"	"BIRDLIFE_46888"	"Navelim wetland"
"IN"	"BIRDLIFE_18427"	"Nawabganj Bird Sanctuary"
"IN"	"BIRDLIFE_18462"	"Naya Bandh Wetland Complex"
"IN"	"BIRDLIFE_18025"	"Nelapattu Bird Sanctuary"
"IN"	"BIRDLIFE_18249"	"Nelliyampathy (Nemmara Division)"
"IN"	"BIRDLIFE_24988"	"Netravali Wildlife Sanctuary"
"IN"	"BIRDLIFE_18449"	"New Forest Campus"
"IN"	"BIRDLIFE_18250"	"Neyyar Wildlife Sanctuary"
"IN"	"BIRDLIFE_18322"	"Ngengpui Wildlife Sanctuary"
"IN"	"BIRDLIFE_46891"	"Nikol-Samadhiyala-Malan Wetlands Complex"
"IN"	"BIRDLIFE_18285"	"Nokrek National Park"
"IN"	"BIRDLIFE_18286"	"Nongkhyllem and adjacent areas"
"IN"	"BIRDLIFE_46866"	"Noorukuppalakonda Reserve Forest"
