GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	CHECKLIST COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS2967968617	2025-03-16 17:25:04.265094	5770	species	avibase-BCF9A19A	Killdeer	Charadrius vociferus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	12:15:00	obsr1330942		S218955626	Traveling	Traveling	P22			95	6.437		1	1		0	1	0		very windy		
URN:CornellLabOfOrnithology:EBIRD:OBS3005120785	2025-03-29 11:30:48.147975	5770	species	avibase-BCF9A19A	Killdeer	Charadrius vociferus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-29	09:34:00	obsr53167		S221552661	Traveling	Traveling	P22			56	1.207		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009535545	2025-03-30 17:55:27.885933	5770	species	avibase-BCF9A19A	Killdeer	Charadrius vociferus				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Rec fields	L41902984	P	33.2119610	-87.5360720	2025-03-30	16:54:00	obsr3258310		S221942851	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3003953734	2025-03-29 01:01:12.389922	5770	species	avibase-BCF9A19A	Killdeer	Charadrius vociferus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama	L38588225	P	33.2166920	-87.5499850	2025-03-28	08:30:00	obsr3031639		S221427390	Incidental	Incidental	P20						1	0		0	1	0			at least one heard	
URN:CornellLabOfOrnithology:EBIRD:OBS2961038824	2025-04-05 21:21:38.605701	5770	species	avibase-BCF9A19A	Killdeer	Charadrius vociferus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-14	12:13:00	obsr212979		S218471022	Traveling	Traveling	P22			21	5.102		2	1		0	1	0		86 degrees, partly cloudy, S15.		
URN:CornellLabOfOrnithology:EBIRD:OBS2977675871	2025-03-20 00:53:48.649523	5770	species	avibase-BCF9A19A	Killdeer	Charadrius vociferus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama	L38588225	P	33.2166920	-87.5499850	2025-03-19	08:30:00	obsr3031639		S219529729	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2998493286	2025-03-26 23:30:05.807042	5770	species	avibase-BCF9A19A	Killdeer	Charadrius vociferus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama	L38588225	P	33.2166920	-87.5499850	2025-03-26	08:30:00	obsr3031639		S221022631	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966586192	2025-03-20 17:03:56.96823	6083	species	avibase-2C7A2673	Lesser Yellowlegs	Tringa flavipes				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-16	07:48:00	obsr1073731		S218841173	Traveling	Traveling	P22			45	8.932		2	1	G14254586	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966573977	2025-03-20 17:03:56.96823	6083	species	avibase-2C7A2673	Lesser Yellowlegs	Tringa flavipes				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-16	07:48:00	obsr451424		S218841175	Traveling	Traveling	P22			45	8.932		2	1	G14254586	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966874565	2025-03-20 17:03:07.985627	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	08:38:00	obsr451424		S218869929	Traveling	Traveling	P22			91	16.270		2	1	G14255396	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009418889	2025-03-30 17:15:29.683739	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr451424		S221934152	Traveling	Traveling	P22			60	13.532		2	1	G14355008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2955031411	2025-03-13 10:15:42.993111	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-12	07:16:00	obsr351904		S218051873	Traveling	Traveling	P22			113	5.311		2	1	G14230236	0	1	0		47-56 degrees and clear.		
URN:CornellLabOfOrnithology:EBIRD:OBS2920564686	2025-03-01 12:27:07.480057	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-01	09:09:00	obsr2867602		S216058193	Traveling	Traveling	P22			75	1.850		3	1	G14144655	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920371486	2025-03-01 12:27:07.480057	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-01	09:09:00	obsr1671189		S216041474	Traveling	Traveling	P22			75	1.850		3	1	G14144655	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920142943	2025-03-01 23:25:36.561672	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	06:48:00	obsr1073731		S216022483	Traveling	Traveling	P22			142	11.467		2	1	G14143492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2949553398	2025-03-10 13:49:15.746103	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-10	11:16:00	obsr451424		S217724748	Traveling	Traveling	P22			77	12.810		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920142999	2025-03-01 23:25:36.561672	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	06:48:00	obsr451424		S216022486	Traveling	Traveling	P22			142	11.467		2	1	G14143492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920564529	2025-03-01 12:27:05.983329	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	10:39:00	obsr2867602		S216058188	Traveling	Traveling	P22			47	13.160		3	1	G14144654	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920546022	2025-03-01 12:27:05.983329	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	10:39:00	obsr1671189		S216058080	Traveling	Traveling	P22			47	13.160		3	1	G14144654	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945977424	2025-03-09 12:24:04.290849	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr1073731		S217493532	Traveling	Traveling	P22			77	11.398		2	1	G14200837	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945977468	2025-03-09 12:24:04.290849	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr451424		S217493537	Traveling	Traveling	P22			77	11.398		2	1	G14200837	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966874511	2025-03-20 17:03:07.985627	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	08:38:00	obsr1073731		S218869928	Traveling	Traveling	P22			91	16.270		2	1	G14255396	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2967968610	2025-03-16 17:25:04.265094	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	12:15:00	obsr1330942		S218955626	Traveling	Traveling	P22			95	6.437		1	1		0	1	0		very windy		
URN:CornellLabOfOrnithology:EBIRD:OBS2984123381	2025-03-22 11:06:51.821022	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-22	09:34:00	obsr990599		S219990128	Traveling	Traveling	P22			32	5.745		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2926122346	2025-03-03 01:54:12.149899	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Robert Cardinal Park	L37928707	P	33.2222730	-87.6116160	2025-03-02	13:30:00	obsr3031639		S216382505	Incidental	Incidental	P20							0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2957999985	2025-03-13 10:15:42.993111	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-12	07:16:00	obsr503027		S218234474	Traveling	Traveling	P22			113	5.311		2	1	G14230236	0	1	0		47-56 degrees and clear.		
URN:CornellLabOfOrnithology:EBIRD:OBS3009418850	2025-03-30 17:15:29.683739	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr1073731		S221934151	Traveling	Traveling	P22			60	13.532		2	1	G14355008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2923439146	2025-03-02 14:17:06.645281	20860	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-02	06:30:00	obsr2615533		S216221753	Traveling	Traveling	P22			93	28.425		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3036194161	2025-04-08 23:37:52.265975	33675	species	avibase-7AB0F3A4	Louisiana Waterthrush	Parkesia motacilla				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374	L16659130	P	33.2976590	-87.5037360	2025-03-29	10:00:00	obsr1235845		S223983480	Stationary	Stationary	P21			120			2	1	G14418257	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005114931	2025-03-29 11:28:24.593291	33675	species	avibase-7AB0F3A4	Louisiana Waterthrush	Parkesia motacilla				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		28			Tannehill Ironworks Historical Park	L1132450	H	33.2510342	-87.0666504	2025-03-26	08:20:00	obsr556872		S221551687	Traveling	Traveling	P22			45	0.966		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2961203679	2025-03-14 17:00:01.758986	33675	species	avibase-7AB0F3A4	Louisiana Waterthrush	Parkesia motacilla				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Rocky Branch Park	L2612316	H	33.2760286	-87.4145222	2025-03-14	08:40:00	obsr990599		S218482667	Traveling	Traveling	P22			130	4.200		2	1	G14240709	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3008955609	2025-03-30 14:35:36.648946	33675	species	avibase-7AB0F3A4	Louisiana Waterthrush	Parkesia motacilla				1	S 	C2	S 		United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		28			WSBC	L23233839	P	33.4902720	-87.4980520	2025-03-30	09:42:00	obsr850449		S221895864	Incidental	Incidental	P20						1	0		0	1	0			Heard singing; personal first of season	
URN:CornellLabOfOrnithology:EBIRD:OBS3005159448	2025-03-29 11:43:06.253567	33675	species	avibase-7AB0F3A4	Louisiana Waterthrush	Parkesia motacilla				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		28			Tannehill Ironworks Historical Park	L1132450	H	33.2510342	-87.0666504	2025-03-28	08:00:00	obsr556872		S221557464	Traveling	Traveling	P22			40	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3036194175	2025-04-08 23:37:07.218249	33675	species	avibase-7AB0F3A4	Louisiana Waterthrush	Parkesia motacilla				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374	L16659130	P	33.2976590	-87.5037360	2025-03-29	10:00:00	obsr1242913		S223983481	Stationary	Stationary	P21			120			2	1	G14418257	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2961548879	2025-03-14 17:00:01.758986	33675	species	avibase-7AB0F3A4	Louisiana Waterthrush	Parkesia motacilla				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Rocky Branch Park	L2612316	H	33.2760286	-87.4145222	2025-03-14	08:40:00	obsr1139460		S218506433	Traveling	Traveling	P22			130	4.200		2	1	G14240709	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2968539465	2025-03-16 21:08:19.872572	528	domestic	avibase-07FFC1E5	Mallard	Anas platyrhynchos	Mallard (Domestic type)	Anas platyrhynchos (Domestic type)	X	4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			3201 Mayberry Landing Dr, Northport US-AL 33.25569, -87.58854	L41311169	P	33.2556890	-87.5885350	2025-03-16	15:14:00	obsr909517		S218990316	Traveling	Traveling	P22			62	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2919749185	2025-03-01 23:25:39.781016	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-01	06:21:00	obsr1073731		S215984764	Traveling	Traveling	P22			24	1.092		2	1	G14142220	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945977456	2025-03-09 12:24:04.290849	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr1073731		S217493532	Traveling	Traveling	P22			77	11.398		2	1	G14200837	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2924946484	2025-03-02 17:29:46.85225	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-02	15:02:00	obsr2915343		S216342892	Traveling	Traveling	P22			86	0.282		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2919749220	2025-03-01 23:25:39.781016	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-01	06:21:00	obsr451424		S215984765	Traveling	Traveling	P22			24	1.092		2	1	G14142220	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945712319	2025-03-09 10:58:28.529917	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-09	08:52:00	obsr451424		S217465687	Traveling	Traveling	P22			62	6.818		2	1	G14199948	0	1	0		Just the fields and ponds from the highway to Benton’s bend.		
URN:CornellLabOfOrnithology:EBIRD:OBS3009188090	2025-03-30 15:50:22.056103	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-30	14:35:00	obsr451424		S221915037	Traveling	Traveling	P22			13	1.089		2	1	G14354286	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2923505490	2025-03-03 18:53:38.273542	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-02	08:10:00	obsr2615533		S216229669	Traveling	Traveling	P22			23	0.901		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966586187	2025-03-20 17:03:56.96823	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-16	07:48:00	obsr1073731		S218841173	Traveling	Traveling	P22			45	8.932		2	1	G14254586	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2958198329	2025-03-13 11:44:54.496752	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-12	07:04:00	obsr503027		S218252894	Incidental	Incidental	P20						2	0	G14230601	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009418920	2025-03-30 17:15:29.683739	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr451424		S221934152	Traveling	Traveling	P22			60	13.532		2	1	G14355008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945483444	2025-03-09 21:36:25.027228	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-09	08:16:00	obsr1073731		S217440256	Traveling	Traveling	P22			19	0.981		2	1	G14199452	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945977500	2025-03-09 12:24:04.290849	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr451424		S217493537	Traveling	Traveling	P22			77	11.398		2	1	G14200837	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009188062	2025-03-30 15:50:22.056103	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-30	14:35:00	obsr1073731		S221915036	Traveling	Traveling	P22			13	1.089		2	1	G14354286	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2954756130	2025-03-13 11:44:54.496752	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-12	07:04:00	obsr351904		S218029597	Incidental	Incidental	P20						2	0	G14230601	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2949553444	2025-03-10 13:49:15.746103	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-10	11:16:00	obsr451424		S217724748	Traveling	Traveling	P22			77	12.810		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966423410	2025-03-16 08:44:46.154903	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-16	07:30:00	obsr451424		S218826544	Traveling	Traveling	P22			13	1.207		2	1	G14254293	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966573972	2025-03-20 17:03:56.96823	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-16	07:48:00	obsr451424		S218841175	Traveling	Traveling	P22			45	8.932		2	1	G14254586	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2984004923	2025-03-22 10:27:54.275105	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				2	P 	C3	P 		United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Fosters Loop — Benton Bend	L26410636	P	33.1082210	-87.6507680	2025-03-22	08:44:00	obsr990599		S219976617	Traveling	Traveling	P22			43	7.854		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009418881	2025-03-30 17:15:29.683739	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr1073731		S221934151	Traveling	Traveling	P22			60	13.532		2	1	G14355008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966423391	2025-03-16 08:44:46.154903	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-16	07:30:00	obsr1073731		S218826543	Traveling	Traveling	P22			13	1.207		2	1	G14254293	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945483469	2025-03-09 21:36:25.027228	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-09	08:16:00	obsr451424		S217440258	Traveling	Traveling	P22			19	0.981		2	1	G14199452	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945712283	2025-03-09 10:58:28.529917	525	species	avibase-85625D75	Mallard	Anas platyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-09	08:52:00	obsr1073731		S217465685	Traveling	Traveling	P22			62	6.818		2	1	G14199948	0	1	0		Just the fields and ponds from the highway to Benton’s bend.		
